ID,username,Time,lat,long,comment,,,,
1.25228E+18, I_Am_SalmanKhan, Mon Apr 20 17:00:29 +0000 2020,-74.466483,40.55177, Ngl...Dudley was my favorite Net that season ,,,,
1.25228E+18, sarmmont, Mon Apr 20 17:00:30 +0000 2020,-79.616073,43.555244, Wow i love this man ,,,,
1.25228E+18, QueenAaa_, Mon Apr 20 17:00:30 +0000 2020,-96.761753,32.819858, @KashOut_Ken Lmao whatttt ,,,,
1.25228E+18, RevengeBunny, Mon Apr 20 17:00:30 +0000 2020,-122.568507,37.983649, @gingermae333 @SafetyPinDaily He does.....😂 https://t.co/2WDFMjLjwz ,,,,
1.25228E+18, CathyReisenwitz, Mon Apr 20 17:00:30 +0000 2020,-122.435979,37.770657, @BoxerOrwell @ENBrown @CSLewis Ty for this ,,,,
1.25228E+18, Annamariej11, Mon Apr 20 17:00:30 +0000 2020,-86.680738,32.576227, @Cierra_x5sos @lexis_hogwood @camrie223 ,,,,
1.25228E+18, Ambereniats, Mon Apr 20 17:00:30 +0000 2020,-118.411907,34.020789, @_don_b_ She has a hip dip🙄 https://t.co/VLNKNw3EE9 ,,,,
1.25228E+18, BostonClock, Mon Apr 20 17:00:30 +0000 2020,-71.088712,42.31367, 🕐  TOON ,,,,
1.25228E+18, shellybeads, Mon Apr 20 17:00:30 +0000 2020,-80.817245,41.235332, @funder @realDonaldTrump ,,,,
1.25228E+18, KenGreen6, Mon Apr 20 17:00:30 +0000 2020,-75.117998,40.004866, @_ayrtonnn Karma ,,,,
1.25228E+18, ZeeHerbo, Mon Apr 20 17:00:30 +0000 2020,-85.705493,32.423363, They forgot, i said I’m winning that award next year 😂 ,,,
1.25228E+18, suzymoffitt, Mon Apr 20 17:00:30 +0000 2020,-110.044783,46.6798, @GrannyCritter You look lovely. Have a nice day. 🎂 ,,,,
1.25228E+18, shyler11599, Mon Apr 20 17:00:30 +0000 2020,-83.804475,27.698682, @Juaviggy So i am funny ,,,,
1.25228E+18, PartmenParlay, Mon Apr 20 17:00:30 +0000 2020,-122.630908,45.536402, Highway robbery. It is what it is tho ,,,,
1.25228E+18, Top_6ix, Mon Apr 20 17:00:30 +0000 2020,-79.27257,43.629311, Eastern conference standards ,,,,
1.25228E+18, little_limatola, Mon Apr 20 17:00:30 +0000 2020,-74.304651,40.43687, rip brayan, your smile will live on in all of our memories 💗 ,,,
1.25228E+18, robhimsiss, Mon Apr 20 17:00:31 +0000 2020,-94.976601,29.767947, i dont like clingy ,,,,
1.25228E+18, PhyllisBond, Mon Apr 20 17:00:30 +0000 2020,-84.433106,33.767195, This! ,,,,
1.25228E+18, Quennellmitchel, Mon Apr 20 17:00:31 +0000 2020,-73.948775,40.655138, Gooooooooood morning 🙋🏽‍♂️ ,,,,
1.25228E+18, j9len, Mon Apr 20 17:00:31 +0000 2020,-86.142922,39.779562, this ain’t a real drug ,,,,
1.25228E+18, GossipGirliee, Mon Apr 20 17:00:31 +0000 2020,-73.968542,40.780709, I never get that money but we aiming to that level ,,,,
1.25228E+18, mamipokoko, Mon Apr 20 17:00:31 +0000 2020,-122.958344,49.239654, @Radianzalter เสียดาย ถ้าเจ้ากะมู่อยู่ เราคงได้ฟาดคนกันหนักกว่านี้ ,,,,
1.25228E+18, HazelfieldFarm, Mon Apr 20 17:00:31 +0000 2020,-84.962582,38.635472, Working hard on getting things weeded. Everyone helping in the sunshine. @ Hazelfield Farm https://t.co/VBeyMZSuz0 ,,,,
1.25228E+18, MALSTA, Mon Apr 20 17:00:31 +0000 2020,-87.8785,41.165, YES OUR MONDAY TO GET BUSY!MUST SEE VIDEO! https://t.co/a6cDX2JnWr#weightloss #weightlossjourney #fitness… https://t.co/3e3FbqsWpC ,,,,
1.25228E+18, JupiterSun21, Mon Apr 20 17:00:31 +0000 2020,-80.294893,26.156619, This is the short end of the stick, I lose? You can make fun of my dick all you want I don't even wanna be you. ,,,
1.25228E+18, JerryBurnettJr, Mon Apr 20 17:00:31 +0000 2020,-80.926628,33.63114, @theHetal Hell no ,,,,
1.25228E+18, ACLUSouthDakota, Mon Apr 20 17:00:31 +0000 2020,-103.23341,44.075227, Did you know that in 2018, Black people were arrested 5 times more than white people for marijuana possession here… https://t.co/Si0h6RMFjF ,,,
1.25228E+18, Alex_IT_83, Mon Apr 20 17:00:31 +0000 2020,-78.841541,35.653886, @Aqwa_me Возможно, при наличии доказательств того, что ты там не проживала в этот период, получится отсудить часть… https://t.co/HplVXaP07O ,
1.25228E+18, eel_trebor, Mon Apr 20 17:00:31 +0000 2020,-80.240128,43.534199, Good thread 👇👇👇I'd support having PM @JustinTrudeau do that. ,,,,
1.25228E+18, muncyjeffrey1, Mon Apr 20 17:00:31 +0000 2020,-82.669467,40.36516, @614ohiopokerfan This is a Troll,right?Probably, somebody from the Shark Tank that made up an account to mess with… https://t.co/1LrAGxLtaC ,,
1.25228E+18, MosemeMotselisi, Mon Apr 20 17:00:31 +0000 2020,-85.531889,38.273264, @lkzip13 @ntateRaps @SATODAY_SABC @AfricanPerspec1 @PresidencyZA No worries at all - this was to pose for the camer… https://t.co/azrZSI4wmO ,,,,
1.25228E+18, hamptoncrt2424, Mon Apr 20 17:00:31 +0000 2020,-91.0908,30.4591, Spacious 2 bedroom/2 bathroom apartment home available for $900/mo. View video tour: https://t.co/Ow0bk6wIk1… https://t.co/bsGopgXFUA ,,,,
1.25228E+18, tayglick, Mon Apr 20 17:00:32 +0000 2020,-71.687342,42.207817, Expected but :// ,,,,
1.25228E+18, tsparks611, Mon Apr 20 17:00:32 +0000 2020,-84.352444,33.943457, Me too. China is ASSHOLE! ,,,,
1.25228E+18, dudeitsice, Mon Apr 20 17:00:32 +0000 2020,-122.630908,45.536402, Happy Holiblaze my people! 💨🌿 #puffpuffpass #420life #420everyday #bobross #happylittletrees https://t.co/4fmhlr96zu ,,,,
1.25228E+18, HayleeMack, Mon Apr 20 17:00:32 +0000 2020,-83.804475,27.698682, @whataboutitluv what do u mean “probably” lmfaooo ,,,,
1.25228E+18, cannis28, Mon Apr 20 17:00:32 +0000 2020,-92.430839,35.073112, @MichaelEvansB05 how many retweets for a zoom date? ;) ,,,,
1.25228E+18, SpiritPugs, Mon Apr 20 17:00:32 +0000 2020,-71.103722,42.395403, #Velcropugs https://t.co/RSoye7fmXP ,,,,
1.25228E+18, JamieDelToro_xo, Mon Apr 20 17:00:32 +0000 2020,-73.862797,41.066766, @xmanixbaby just in case have to make sure you saw this ,,,,
1.25228E+18, plutoniumpage, Mon Apr 20 17:00:32 +0000 2020,-122.330602,47.614817, @LoriAnnBurd @CenterForBioDiv @Nathan_Donley Holy sh*t. ,,,,
1.25228E+18, lizetteleza, Mon Apr 20 17:00:32 +0000 2020,-99.454676,27.532077, ya quiero fumar un blonttttt ,,,,
1.25228E+18, ProveMe_Wrong, Mon Apr 20 17:00:32 +0000 2020,-71.326858,42.636248, @Ceo1x Fr fr ,,,,
1.25228E+18, santoselvaggio1, Mon Apr 20 17:00:32 +0000 2020,-117.022695,38.502147, @mustang_brit @beth_monje Was he chipped? ,,,,
1.25228E+18, ODtheMC, Mon Apr 20 17:00:32 +0000 2020,-118.411907,34.020789, Mary Lawrence, smash Daniel, cut Nathan ,,
1.25228E+18, tmj_nyc_edu, Mon Apr 20 17:00:32 +0000 2020,-73.910998,40.894085," Nervous to apply for a job like ""ONE-TO-ONE AIDE (6661)"" at Birch Family Services? Apply even if you're not a 100%… https://t.co/5Dlz4gyQfo ",,,,
1.25228E+18, kunterpunte, Mon Apr 20 17:00:32 +0000 2020,-73.723025,45.55783, https://t.co/h4UxsKBlrk ,,,,
1.25228E+18, kpeaa_, Mon Apr 20 17:00:32 +0000 2020,-118.411907,34.020789, @_Mejia92 . . . Facts. . . On facts on facts. . . Pig.! ,,,,
1.25228E+18, SeeMikeChase, Mon Apr 20 17:00:32 +0000 2020,-96.053431,41.275721, @StormCoker Zoiks!!! ,,,,
1.25228E+18, echarlie429, Mon Apr 20 17:00:32 +0000 2020,-74.782709,40.207353, @jamesdpitley @RealKaylaJames Henry Ford was a racist. I drive a Ford because it’s what I could afford. I’m not a r… https://t.co/vhuFuI8xbO ,,,,
1.25228E+18, clay0nline, Mon Apr 20 17:00:32 +0000 2020,-77.604684,41.117936," @Ned_Newhouse @J_Weenus @MrDavidAngelo @brianstelter What are you talking about ""fake profile""", dimbulb?I've had… https://t.co/0b8nExFJyk ,,,
1.25228E+18, KennethHutchins, Mon Apr 20 17:00:32 +0000 2020,-75.117998,40.004866, @carolmassar @BW @BloombergRadio Will that become the backdrop for zoom calls and TV remotes? @TheOneDave ? ,,,,
1.25228E+18, slowpokky, Mon Apr 20 17:00:33 +0000 2020,-122.360078,47.232584, @StacyLStiles Screw your threats!! China. You have no say. Stay away from China. ,,,,
1.25228E+18, jesuste52900427, Mon Apr 20 17:00:33 +0000 2020,-79.420865,38.003376, @marcela_cass Sería lo más rico ❤️😋😋 ,,,,
1.25228E+18, Honey_Rosed, Mon Apr 20 17:00:33 +0000 2020,-79.857363,36.090397, LMFAOOOOOOOOOOOO ,,,,
1.25228E+18, DirectorKayGee, Mon Apr 20 17:00:33 +0000 2020,-73.849441,40.850347, @Malicegamingg @SizzlePopcorn @GFuelEnergy @GammaLabs @GFUELesports @SizzleDev @SonyAlpha @Nike @NikeNYC @UniqloUSA https://t.co/VfWJKXCgQZ ,,,,
1.25228E+18, brittamarie_, Mon Apr 20 17:00:33 +0000 2020,-97.461937,32.685585, @AraceliAir_ 🙈 ,,,,
1.25228E+18, lucyjamesgames, Mon Apr 20 17:00:33 +0000 2020,-122.435979,37.770657, @broderick fuckin elllll ,,,,
1.25228E+18, tywrites1, Mon Apr 20 17:00:33 +0000 2020,-82.985772,39.994684, I’m waiting for the ultimate IG battle: Sh*rpie Vs M*rks-A-Lot ,,,,
1.25228E+18, wavydayze, Mon Apr 20 17:00:33 +0000 2020,-119.636189,36.830799, I LEFT MY CAR KEYS INSIDE MY CAR AND IT WAS UNLOCKED ALL NIGHT LMAOOOOOO ,,,,
1.25228E+18, Valdeana, Mon Apr 20 17:00:33 +0000 2020,-92.430839,35.073112, #420420 ,,,,
1.25228E+18, julesannnoel, Mon Apr 20 17:00:33 +0000 2020,-105.55089,38.997936, in the second photo you can see the mountain behind us that i was standing on top of for the first https://t.co/KzA0hKJg3D ,,,,
1.25228E+18, miles_commodore, Mon Apr 20 17:00:33 +0000 2020,-80.562695,35.003183, In early 2017 the President attempted to send Federal assistance to help with the Chicago violence issue.He was t… https://t.co/v7AJK6xmOx ,,,,
1.25228E+18, gallegos_kenny, Mon Apr 20 17:00:33 +0000 2020,-106.622155,35.162099, @KohzKah @MarcZenn @theantifabatman Their ancestors thought the same when they stole all the native lands https://t.co/BhMSfSiFcv ,,,,
1.25228E+18, daisysugarr, Mon Apr 20 17:00:33 +0000 2020,-84.312419,37.739209, Adam asks me the dumbest shit ,,,,
1.25228E+18, AnthonySpak, Mon Apr 20 17:00:33 +0000 2020,-83.105425,42.505404, Still no stimulus check or payment for two weeks of unemployment. It’s hard out here for a Laid-Off-Wor-Ker. ,,,,
1.25228E+18, ATrosko, Mon Apr 20 17:00:33 +0000 2020,-75.117998,40.004866, Oh my god how thrilling ,,,,
1.25228E+18, tmj_dfw_pharm, Mon Apr 20 17:00:33 +0000 2020,-96.80183,32.983942, If you're looking for work in #Dallas, TX, check out this #Pharmaceutical job via the link in our bio: Certified Ph… https://t.co/dyH1NJR7bF ,,
1.25228E+18, bbuck219bb, Mon Apr 20 17:00:33 +0000 2020,-119.306608,37.269176, @trentino_moreno @AndyOstroy @realDonaldTrump Some angry guy with too much time on his hands apparently ,,,,
1.25228E+18, MrDee760, Mon Apr 20 17:00:33 +0000 2020,-117.316888,33.247585, You already  know !!!Nothing but ⛽⛽⛽#happy420#bestinthewest#YaDigg #topshelfonly @ O'side https://t.co/aa1nCFwWfg ,,,,
1.25228E+18, Millishield, Mon Apr 20 17:00:33 +0000 2020,-79.674847,44.371263, @0la_olaniyan Abi ....ihin ile...ohun ile😀😀😀 ,,,,
1.25228E+18, angie_kent, Mon Apr 20 17:00:33 +0000 2020,-77.163103,39.087055, @NOFSpodcast https://t.co/gIh6XI12Hy ,,,,
1.25228E+18, _amethystreign, Mon Apr 20 17:00:33 +0000 2020,-84.156379,33.738038, Ima be honest! I have not had my back blown out correct in awhile. I haven’t had sex(that was with my BD) April 6,… https://t.co/uh30fysn7e ,,,
1.25228E+18, mikaylaaafrei, Mon Apr 20 17:00:34 +0000 2020,-97.461937,32.685585, finally getting to see myself on camera!! AHHH ,,,,
1.25228E+18, Johnny_James_, Mon Apr 20 17:00:33 +0000 2020,-75.340889,40.123408," ""Gimme 3 and a half minutes... Maybe even fo. She be wantin marry a nigga"" ",,,,
1.25228E+18, officialjkmac, Mon Apr 20 17:00:34 +0000 2020,-86.244729,32.364145, @uenvyray https://t.co/WEnVF57V6Z ,,,,
1.25228E+18, ByeCiaran, Mon Apr 20 17:00:34 +0000 2020,-96.621634,32.907642, Lamelo putting up wilt numbers on Danny ainge ,,,,
1.25228E+18, GRunowski, Mon Apr 20 17:00:34 +0000 2020,-79.616073,43.555244, @Pat_Potvin The Trudeau family fortune is heavily invested in Saudi oil. He killed off Canada's energy sector and i… https://t.co/PH1uNXuTga ,,,,
1.25228E+18, mvlxvv, Mon Apr 20 17:00:34 +0000 2020,-98.540651,29.417501, @FatherGabe_ https://t.co/K2SRbLAhVF ,,,,
1.25228E+18, beep___boop, Mon Apr 20 17:00:34 +0000 2020,-84.131209,34.205536, @meatbod it wants to go fuck all the other horses but it's too busy being a cop ,,,,
1.25228E+18, urdailysass, Mon Apr 20 17:00:34 +0000 2020,-106.632718,35.117002, The transition between hardest to love and scared to live makes me EMOTIONAL ,,,,
1.25228E+18, __christianaaa, Mon Apr 20 17:00:34 +0000 2020,-80.649824,35.064324, Only 1 pm and I’m feelin all of God’s love 🥺 ,,,,
1.25228E+18, HotHonduran, Mon Apr 20 17:00:34 +0000 2020,-84.244594,39.801271, I love the USA As much as I doMarijuana.It helped me with coping. ,,,,
1.25228E+18, oscarangulo_, Mon Apr 20 17:00:34 +0000 2020,-80.271087,25.699448, @JohnLynch49ers @SAPSports @MicrosoftTeams Nice ,,,,
1.25228E+18, schmerwin, Mon Apr 20 17:00:34 +0000 2020,-121.979527,37.523645, Lol bet ,,,,
1.25228E+18, naeeeeeee__, Mon Apr 20 17:00:34 +0000 2020,-76.620482,39.284713, My head 🤦🏽‍♀️ I’m so sick of the headaches 🥴 ,,,,
1.25228E+18, chellsiebirch, Mon Apr 20 17:00:34 +0000 2020,-83.49998,42.570558, @Abbi_kendzior ,,,,
1.25228E+18, DanHinz65, Mon Apr 20 17:00:35 +0000 2020,-79.002112,35.054627, @ASavageNation https://t.co/tQWbNjnhf5 ,,,,
1.25228E+18, vindenmed327, Mon Apr 20 17:00:34 +0000 2020,-96.761753,32.819858, In defense Texas did not allow criminals to be set free and the commissioner council voted not to enforce the rulin… https://t.co/H6R1t9K6hw ,,,,
1.25228E+18, delainisanders, Mon Apr 20 17:00:35 +0000 2020,-81.986834,26.63648, I swear. The most beautiful people. Inside and out. I love love love this couple. ,,,,
1.25228E+18, superdenise6, Mon Apr 20 17:00:34 +0000 2020,-110.915573,32.189391, @KSBeautifulMess Same https://t.co/i58sQ7iTjt ,,,,
1.25228E+18, StraightLoonz, Mon Apr 20 17:00:35 +0000 2020,-79.674847,44.371263, Do I smoke weed today or something? ,,,,
1.25228E+18, jimmyshi03, Mon Apr 20 17:00:35 +0000 2020,-115.223125,36.232915, @PSchrags @gmfb Has to be the 5. Keep 18, make the second a fourth. ,,,
1.25228E+18, salonandspaglo, Mon Apr 20 17:00:35 +0000 2020,-74.34815,40.85462, 31st day of Quarantine Art 🎨Every day we will post one picture and count how many days we are closed. If you woul… https://t.co/vy4OC1cdNh ,,,,
1.25228E+18, HiMyNameIsTL, Mon Apr 20 17:00:35 +0000 2020,-86.791549,36.200008, @PatMcAfeeShow Roughly this. https://t.co/Ea9oiKtS4d ,,,,
1.25228E+18, Watch_The_Drive, Mon Apr 20 17:00:35 +0000 2020,-96.761753,32.819858, Lmao y’all take it Easy on her ,,,,
1.25228E+18, charltonriley_, Mon Apr 20 17:00:35 +0000 2020,-95.446486,29.838495, @VisionarySZN eh.. ,,,,
1.25228E+18, GOODasGOLDman, Mon Apr 20 17:00:35 +0000 2020,-86.793917,33.542237, Can always count on @ClowESPN to make me smile with the best HBC stories! ,,,,
1.25228E+18, nfcomics, Mon Apr 20 17:00:36 +0000 2020,-111.860965,40.572456, @JamesGunn Haha, just unwanted advice. . .  who can’t appreciate that insightful wisdom. 🤷🏻‍♀️😁 ,,,
1.25228E+18, alanberg, Mon Apr 20 17:00:36 +0000 2020,-74.5667,40.3792, I did swag shout outs, now it’s time for the DIY home project reveals - in other words, what we’ve been doing durin… https://t.co/QofibsKKB2 ,,
1.25228E+18, _veevyan, Mon Apr 20 17:00:36 +0000 2020,-97.754724,30.323346, happy birthday to my fave Luther Vandross. I miss you dawg https://t.co/604ZbpSHGE ,,,,
1.25228E+18, MarvTraining, Mon Apr 20 17:00:36 +0000 2020,-85.9786,35.830522, All Marv Bands are still 20% off during this time to help players train at home. This does includes team sets! https://t.co/qaVHfXGQG4 ,,,,
1.25228E+18, keaton_hixon, Mon Apr 20 17:00:36 +0000 2020,-93.021284,34.486531, @plastiboo Rosie don’t get the love she deserves https://t.co/Qjvv56qksR ,,,,
1.25228E+18, RazzleDazzle427, Mon Apr 20 17:00:36 +0000 2020,-88.075175,41.919511, @Scottvickers27 He’s always been like that. He’s a piss poor owner. He has no interest of players salaries. Just wants to make money. ,,,,
1.25228E+18, Alexandre_Ernst, Mon Apr 20 17:00:36 +0000 2020,-73.723025,45.55783, @662Felipe Mas deixa eu ter uma casa e um galpão pra tu ver se eu não me aventuro... 😂😂😂 ,,,,
1.25228E+18, BenBlankley, Mon Apr 20 17:00:36 +0000 2020,-97.316209,37.753368, https://t.co/aYuWElvNum ,,,,
1.25228E+18, rafeeqsarah98, Mon Apr 20 17:00:36 +0000 2020,-83.804475,27.698682, Happy 4/20 ❗️ ,,,,
1.25228E+18, marii_XOX_, Mon Apr 20 17:00:36 +0000 2020,-80.244984,36.087169, Yes ma’am very beautiful 💙🤍 ,,,,
1.25228E+18, whoisrachie, Mon Apr 20 17:00:36 +0000 2020,-73.948775,40.655138, @bigmanzstar Z star they’re releasing a my bloody valentine collab, it’s my time ,,,
1.25228E+18, Tashakaye_, Mon Apr 20 17:00:36 +0000 2020,-75.770041,42.746617, I’m not about to believe my high school seniors are telling me 11am is “way too early” for zoom class time. 😕 ,,,,
1.25228E+18, aliciakoglesby, Mon Apr 20 17:00:36 +0000 2020,-75.117998,40.004866, I don't know who needs to hear this but if you want someone to read something, include that thing in the email. 😐 ,,,
1.25228E+18, drophacking, Mon Apr 20 17:00:36 +0000 2020,-112.124676,33.552863, @OccultVulpine I love u ,,,,
1.25228E+18, HonoluluClock, Mon Apr 20 17:00:36 +0000 2020,-157.799589,21.319944, 🕖  DONG DONG DONG DONG DONG DONG DONG ,,,,
1.25228E+18, josiahcwells, Mon Apr 20 17:00:36 +0000 2020,-77.49317,37.529883, sweet people good music go check these two songs out!! ,,,,
1.25228E+18, Pablo_Pat43, Mon Apr 20 17:00:37 +0000 2020,-75.117998,40.004866, @ChrisSoNasty_ Sayless 😂😂 ,,,,
1.25228E+18, hellinabucket13, Mon Apr 20 17:00:37 +0000 2020,-72.095274,42.210409, @pioneergirl08 @chefanneburrell @icEciLy @GVFDPIO @TheIACP @LaurenzSide @townofmarana @ChicagoCAPS12… https://t.co/1VDJMZWk45 ,,,,
1.25228E+18, explorionary, Mon Apr 20 17:00:37 +0000 2020,-75.117998,40.004866, Oil at $4 a barrel is something I'll remember for awhile https://t.co/9sBfZZhiAi ,,,,
1.25228E+18, Jaccck_Rabbit, Mon Apr 20 17:00:37 +0000 2020,-96.835249,33.15014,504,,,,
1.25228E+18, mcgoneguy, Mon Apr 20 17:00:37 +0000 2020,-85.694513,38.440843, @tracied51 @TheyCallMeDoc1 @armyguy91 @Disciple9208 @Beebers3 @KC33Phoenix @Amer1Patriot @BarbBoo66 @shipmate68… https://t.co/npjKyFLB89 ,,,,
1.25228E+18, pabloromero_nyc, Mon Apr 20 17:00:37 +0000 2020,-73.831187,40.670879, @SebizusUrSavior @AllanMNyC_ yess but scholes was always more dmiddy, not box to box. he can deff play anywhere in… https://t.co/kFrelPgyea ,,,
1.25228E+18, kenyavuitton, Mon Apr 20 17:00:37 +0000 2020,-83.173867,32.678207, ”FAMU23 in order to BECOME who you want to be, you must manifest your dreams into reality…. ✨… https://t.co/kNYDkTO8j0 ,,,
1.25228E+18, Tedards, Mon Apr 20 17:00:37 +0000 2020,-121.300425,37.980826, @Sha_Elise24 We'll see. I would never underestimate the size and ambition of Sanders' Ego. ,,,,
1.25228E+18, GeoLaLocura, Mon Apr 20 17:00:37 +0000 2020,-74.162658,40.792103, Do homemade adult videos face copyright infringements when playing music in the background?  @Pornhub 🤔 ,,,,
1.25228E+18, vccisco, Mon Apr 20 17:00:37 +0000 2020,-118.503259,34.415631, @RaulGee2 Video or it didn’t happen 👀🎥 ,,,,
1.25228E+18, dyteee, Mon Apr 20 17:00:37 +0000 2020,-118.411907,34.020789, Happy 4/20/2020 been waiting on this day for so long, I can't even see any of my friends. ,,,
1.25228E+18, gnrlblanky1, Mon Apr 20 17:00:37 +0000 2020,-76.053253,40.620591, dent head lmaooo ,,,,
1.25228E+18, MtlWeb3944, Mon Apr 20 17:00:37 +0000 2020,-73.723025,45.55783, @nobster5 @TerryDiMonte Need Ruth to work evenings with Le Phu at St. M ,,,,
1.25228E+18, TheElleBarrie, Mon Apr 20 17:00:37 +0000 2020,-80.233328,25.782353, The sad part is Florida ha so much more to offer than all the other East coast states so why these idiots are compl… https://t.co/Wp1TuthiW2 ,,,,
